n,p,sample,rho,lower,upper,symmetric_upper,full_inf_norm,P_inf_norm,C_deviation_inf_norm,feedback_product,C_deviation_nonnormality,inner_count,outer_count,annulus_count
8,3,30,0.846744990925717,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9180245507303793,0.45000000000000007,0.04000000000000003,0.0064,0.7361210345422409,3,8,0
8,3,31,0.8395172756333437,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1342490106937368,0.45000000000000007,0.039999999999999945,0.006400000000000001,1.3994591836932422,3,8,0
8,3,32,0.8284338164995094,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.2745193759197375,0.45000000000000007,0.04,0.006400000000000002,0.31307789777978723,3,8,0
8,3,33,0.8517464399339554,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.0811308527044852,0.4500000000000002,0.04000000000000001,0.0064,1.1679890584427581,3,8,0
8,3,34,0.8566963959582904,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9030459938732853,0.44999999999999996,0.04,0.006399999999999999,0.7006904700233341,3,8,0
8,3,35,0.8503467904311233,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9105769769673174,0.45,0.039999999999999994,0.006399999999999999,1.1430396102695561,3,8,0
8,3,36,0.8700399433303732,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8909763463006908,0.45,0.03999999999999995,0.006400000000000001,0.7766124779625152,3,8,0
8,3,37,0.8768710183150941,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.923087809130951,0.45,0.04000000000000005,0.0063999999999999994,0.29481094086067283,3,8,0
8,3,38,0.848289111943678,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9078224297851379,0.45,0.03999999999999995,0.006400000000000001,0.27400219403316695,3,8,0
8,3,39,0.8504784031619008,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9618841068647525,0.45000000000000007,0.04000000000000006,0.0063999999999999994,0.9855775094704409,3,8,0
8,3,40,0.8416872639995551,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8748228376843155,0.45000000000000007,0.04000000000000006,0.0064,0.5819197565619196,3,8,0
8,3,41,0.8597646317116698,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.3443977864661973,0.44999999999999996,0.03999999999999995,0.0064,1.2123955089007394,3,8,0
8,3,42,0.8739572479472879,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9380924317438999,0.45000000000000007,0.04000000000000005,0.0064,0.3767320490449924,3,8,0
8,3,43,0.8496493333924188,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.2034420911567796,0.45,0.03999999999999995,0.006399999999999999,1.1346767024394375,3,8,0
8,3,44,0.8479547509754776,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.3480525715746208,0.45000000000000007,0.04000000000000001,0.006400000000000001,1.1091073064396335,3,8,0
8,3,45,0.8558970638238984,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8900942192735145,0.45,0.03999999999999995,0.006400000000000002,1.0289649667634881,3,8,0
8,3,46,0.8380148262922987,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9225861939838711,0.45,0.039999999999999966,0.006399999999999998,0.8625323821199116,3,8,0
8,3,47,0.8394108689795994,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.023801584327766,0.45000000000000007,0.039999999999999966,0.0064,0.7728443364593612,3,8,0
8,3,48,0.8603393572992694,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9526658531484596,0.44999999999999996,0.04000000000000004,0.006400000000000001,0.9347724307767395,3,8,0
8,3,49,0.8677951012924038,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9115837346461794,0.45,0.04000000000000003,0.006399999999999999,0.75486158753743,3,8,0
8,3,50,0.8738135010978174,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1741504221869832,0.44999999999999996,0.04000000000000002,0.0064,0.6803060911173526,3,8,0
8,3,51,0.8336047482058628,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8955257749716713,0.45000000000000007,0.04000000000000004,0.0064,0.6246166987534493,3,8,0
8,3,52,0.8491892834242333,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9599155065292925,0.45,0.039999999999999994,0.0063999999999999994,0.8419627072661007,3,8,0
8,3,53,0.8577009684957413,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.051599025179109,0.45000000000000007,0.039999999999999994,0.006400000000000001,0.5864582590081372,3,8,0
